,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
0,2001-05-21,7.627299793212641,7.627299793212641,7.627299793212641,7.572691857077051,7.706146909207779,0.010149677743678453,0.010149677743678453,0.010149677743678453,0.010149677743678453,0.010149677743678453,0.010149677743678453,-0.0005384384756816671,-0.0005384384756816671,-0.0005384384756816671,0.01068811621936012,0.01068811621936012,0.01068811621936012,7.637449470956319
1,2001-05-22,7.626745256700057,7.626745256700057,7.626745256700057,7.566808175140519,7.708889788573496,0.01100090065617305,0.01100090065617305,0.01100090065617305,0.01100090065617305,0.01100090065617305,0.01100090065617305,-0.00011410458094322363,-0.00011410458094322363,-0.00011410458094322363,0.011115005237116272,0.011115005237116272,0.011115005237116272,7.63774615735623
2,2001-05-23,7.626190720187474,7.626190720187474,7.626190720187474,7.5666035313170115,7.70594290177709,0.011904170486972758,0.011904170486972758,0.011904170486972758,0.011904170486972758,0.011904170486972758,0.011904170486972758,0.0003079117500803736,0.0003079117500803736,0.0003079117500803736,0.011596258736892387,0.011596258736892387,0.011596258736892387,7.638094890674447
3,2001-05-24,7.6256361836748905,7.6256361836748905,7.6256361836748905,7.567560868868624,7.704986281947233,0.01277591471198354,0.01277591471198354,0.01277591471198354,0.01277591471198354,0.01277591471198354,0.01277591471198354,0.0006589536290886592,0.0006589536290886592,0.0006589536290886592,0.012116961082894883,0.012116961082894883,0.012116961082894883,7.638412098386874
4,2001-05-25,7.6250816471623075,7.6250816471623075,7.6250816471623075,7.569041722219502,7.701209320212847,0.012814387446470418,0.012814387446470418,0.012814387446470418,0.012814387446470418,0.012814387446470418,0.012814387446470418,0.0001537560116592271,0.0001537560116592271,0.0001537560116592271,0.01266063143481119,0.01266063143481119,0.01266063143481119,7.637896034608778
5,2001-05-26,7.624527110649724,7.624527110649724,7.624527110649724,7.573604155354463,7.707512661748284,0.013117229401029475,0.013117229401029475,0.013117229401029475,0.013117229401029475,0.013117229401029475,0.013117229401029475,-9.240653446288616e-05,-9.240653446288616e-05,-9.240653446288616e-05,0.013209635935492358,0.013209635935492358,0.013209635935492358,7.637644340050753
6,2001-05-27,7.623972574137141,7.623972574137141,7.623972574137141,7.565817885174812,7.7057982807168255,0.013369964386426396,0.013369964386426396,0.013369964386426396,0.013369964386426396,0.013369964386426396,0.013369964386426396,-0.0003756717997408024,-0.0003756717997408024,-0.0003756717997408024,0.013745636186167198,0.013745636186167198,0.013745636186167198,7.637342538523567
7,2001-05-28,7.623418037624557,7.623418037624557,7.623418037624557,7.564432861983306,7.711156813305833,0.013711623447799168,0.013711623447799168,0.013711623447799168,0.013711623447799168,0.013711623447799168,0.013711623447799168,-0.0005384384756815628,-0.0005384384756815628,-0.0005384384756815628,0.01425006192348073,0.01425006192348073,0.01425006192348073,7.637129661072356
8,2001-05-29,7.622863501111974,7.622863501111974,7.622863501111974,7.567792677658787,7.7067014337725706,0.014590490508147947,0.014590490508147947,0.014590490508147947,0.014590490508147947,0.014590490508147947,0.014590490508147947,-0.00011410458094404771,-0.00011410458094404771,-0.00011410458094404771,0.014704595089091997,0.014704595089091997,0.014704595089091997,7.637453991620122
9,2001-05-30,7.62230896459939,7.62230896459939,7.62230896459939,7.566830771910749,7.7139732321783585,0.0153995638715156,0.0153995638715156,0.0153995638715156,0.0153995638715156,0.0153995638715156,0.0153995638715156,0.00030791175008076547,0.00030791175008076547,0.00030791175008076547,0.015091652121434837,0.015091652121434837,0.015091652121434837,7.637708528470905
10,2001-05-31,7.621754428086805,7.621754428086805,7.621754428086805,7.568704386523927,7.707296393111204,0.01605380493964222,0.01605380493964222,0.01605380493964222,0.01605380493964222,0.01605380493964222,0.01605380493964222,0.0006589536290885879,0.0006589536290885879,0.0006589536290885879,0.015394851310553634,0.015394851310553634,0.015394851310553634,7.637808233026448
11,2001-06-01,7.621199891574222,7.621199891574222,7.621199891574222,7.563256076273631,7.708071098565739,0.01575320845157254,0.01575320845157254,0.01575320845157254,0.01575320845157254,0.01575320845157254,0.01575320845157254,0.00015375601165880013,0.00015375601165880013,0.00015375601165880013,0.015599452439913742,0.015599452439913742,0.015599452439913742,7.636953100025795
12,2001-06-02,7.620645355061638,7.620645355061638,7.620645355061638,7.563799388465196,7.707368108009088,0.015600350147890841,0.015600350147890841,0.015600350147890841,0.015600350147890841,0.015600350147890841,0.015600350147890841,-9.240653446323294e-05,-9.240653446323294e-05,-9.240653446323294e-05,0.015692756682354075,0.015692756682354075,0.015692756682354075,7.63624570520953
13,2001-06-03,7.6200908185490555,7.6200908185490555,7.6200908185490555,7.571122199851726,7.707223078104039,0.015288783999294689,0.015288783999294689,0.015288783999294689,0.015288783999294689,0.015288783999294689,0.015288783999294689,-0.00037567179974036643,-0.00037567179974036643,-0.00037567179974036643,0.015664455799035058,0.015664455799035058,0.015664455799035058,7.63537960254835
14,2001-06-04,7.619536282036472,7.619536282036472,7.619536282036472,7.559849774077708,7.700286888015241,0.01496848260316171,0.01496848260316171,0.01496848260316171,0.01496848260316171,0.01496848260316171,0.01496848260316171,-0.0005384384756816663,-0.0005384384756816663,-0.0005384384756816663,0.015506921078843376,0.015506921078843376,0.015506921078843376,7.634504764639633
