,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
0,2001-05-21,5.687009908026238,5.687009908026238,5.687009908026238,5.6837903198352056,5.692760830789465,0.001016056476361079,0.001016056476361079,0.001016056476361079,0.001016056476361079,0.001016056476361079,0.001016056476361079,1.013636735992035e-06,1.013636735992035e-06,1.013636735992035e-06,0.0010150428396250868,0.0010150428396250868,0.0010150428396250868,5.688025964502599
1,2001-05-22,5.686989181270532,5.686989181270532,5.686989181270532,5.683449283530839,5.692572535575258,0.0009269130793940588,0.0009269130793940588,0.0009269130793940588,0.0009269130793940588,0.0009269130793940588,0.0009269130793940588,-2.97464035742108e-06,-2.97464035742108e-06,-2.97464035742108e-06,0.0009298877197514799,0.0009298877197514799,0.0009298877197514799,5.6879160943499265
2,2001-05-23,5.686968454514828,5.686968454514828,5.686968454514828,5.683408783267123,5.692534361615826,0.0008405180156963741,0.0008405180156963741,0.0008405180156963741,0.0008405180156963741,0.0008405180156963741,0.0008405180156963741,-6.76679664272755e-06,-6.76679664272755e-06,-6.76679664272755e-06,0.0008472848123391016,0.0008472848123391016,0.0008472848123391016,5.687808972530524
3,2001-05-24,5.686947727759122,5.686947727759122,5.686947727759122,5.683020081992893,5.6919409131092005,0.0007570924797170343,0.0007570924797170343,0.0007570924797170343,0.0007570924797170343,0.0007570924797170343,0.0007570924797170343,-1.0724904277428604e-05,-1.0724904277428604e-05,-1.0724904277428604e-05,0.000767817383994463,0.000767817383994463,0.000767817383994463,5.68770482023884
4,2001-05-25,5.686927001003418,5.686927001003418,5.686927001003418,5.683472020580744,5.691863695603077,0.000702306997015554,0.000702306997015554,0.000702306997015554,0.000702306997015554,0.000702306997015554,0.000702306997015554,1.0244470887206478e-05,1.0244470887206478e-05,1.0244470887206478e-05,0.0006920625261283475,0.0006920625261283475,0.0006920625261283475,5.687629308000433
5,2001-05-26,5.686906274247712,5.686906274247712,5.686906274247712,5.683170293501246,5.692034103636147,0.0006271074633935961,0.0006271074633935961,0.0006271074633935961,0.0006271074633935961,0.0006271074633935961,0.0006271074633935961,6.525750137412188e-06,6.525750137412188e-06,6.525750137412188e-06,0.0006205817132561839,0.0006205817132561839,0.0006205817132561839,5.687533381711106
6,2001-05-27,5.686885547492007,5.686885547492007,5.686885547492007,5.682878874590364,5.692001794415161,0.0005565938321319257,0.0005565938321319257,0.0005565938321319257,0.0005565938321319257,0.0005565938321319257,0.0005565938321319257,2.682483516958923e-06,2.682483516958923e-06,2.682483516958923e-06,0.0005539113486149669,0.0005539113486149669,0.0005539113486149669,5.687442141324139
7,2001-05-28,5.686864820736301,5.686864820736301,5.686864820736301,5.683100544956199,5.691519591940189,0.0004935671678927076,0.0004935671678927076,0.0004935671678927076,0.0004935671678927076,0.0004935671678927076,0.0004935671678927076,1.013636735982699e-06,1.013636735982699e-06,1.013636735982699e-06,0.000492553531156725,0.000492553531156725,0.000492553531156725,5.687358387904194
8,2001-05-29,5.686844093980596,5.686844093980596,5.686844093980596,5.682748451135221,5.691318198353255,0.000433992631946731,0.000433992631946731,0.000433992631946731,0.000433992631946731,0.000433992631946731,0.000433992631946731,-2.9746403574061036e-06,-2.9746403574061036e-06,-2.9746403574061036e-06,0.00043696727230413716,0.00043696727230413716,0.00043696727230413716,5.687278086612543
9,2001-05-30,5.686823367224891,5.686823367224891,5.686823367224891,5.682723321602248,5.69136162965981,0.0003807935824618078,0.0003807935824618078,0.0003807935824618078,0.0003807935824618078,0.0003807935824618078,0.0003807935824618078,-6.7667966427360475e-06,-6.7667966427360475e-06,-6.7667966427360475e-06,0.0003875603791045438,0.0003875603791045438,0.0003875603791045438,5.687204160807353
10,2001-05-31,5.686802640469186,5.686802640469186,5.686802640469186,5.682739711834784,5.69136648558705,0.0003339572986946705,0.0003339572986946705,0.0003339572986946705,0.0003339572986946705,0.0003339572986946705,0.0003339572986946705,-1.0724904277419101e-05,-1.0724904277419101e-05,-1.0724904277419101e-05,0.0003446822029720896,0.0003446822029720896,0.0003446822029720896,5.687136597767881
11,2001-06-01,5.686781913713481,5.686781913713481,5.686781913713481,5.682721331993968,5.691439189859298,0.00031886190148177403,0.00031886190148177403,0.00031886190148177403,0.00031886190148177403,0.00031886190148177403,0.00031886190148177403,1.0244470887216967e-05,1.0244470887216967e-05,1.0244470887216967e-05,0.0003086174305945571,0.0003086174305945571,0.0003086174305945571,5.6871007756149625
