,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
0,2001-05-21,7.043592178206956,7.043592178206956,7.043592178206956,6.85557026717345,7.253178074702858,0.009157305400781562,0.009157305400781562,0.009157305400781562,0.009157305400781562,0.009157305400781562,0.009157305400781562,-0.0005830198775977525,-0.0005830198775977525,-0.0005830198775977525,0.009740325278379317,0.009740325278379317,0.009740325278379317,7.052749483607737
1,2001-05-22,7.041793536107555,7.041793536107555,7.041793536107555,6.857276791597562,7.233943308071297,0.006905513805034029,0.006905513805034029,0.006905513805034029,0.006905513805034029,0.006905513805034029,0.006905513805034029,-0.0016901727124564699,-0.0016901727124564699,-0.0016901727124564699,0.0085956865174905,0.0085956865174905,0.0085956865174905,7.048699049912589
2,2001-05-23,7.039994894008153,7.039994894008153,7.039994894008153,6.847250288536684,7.224143425350111,0.006563365943035494,0.006563365943035494,0.006563365943035494,0.006563365943035494,0.006563365943035494,0.006563365943035494,-0.000801908509445329,-0.000801908509445329,-0.000801908509445329,0.0073652744524808226,0.0073652744524808226,0.0073652744524808226,7.046558259951189
3,2001-05-24,7.038196251908751,7.038196251908751,7.038196251908751,6.844436100212725,7.237034736681916,0.006436585627469475,0.006436585627469475,0.006436585627469475,0.006436585627469475,0.006436585627469475,0.006436585627469475,0.0003502568904347092,0.0003502568904347092,0.0003502568904347092,0.006086328737034764,0.006086328737034764,0.006086328737034764,7.04463283753622
4,2001-05-25,7.03639760980935,7.03639760980935,7.03639760980935,6.850483979399608,7.227482858061297,0.006366208541923625,0.006366208541923625,0.006366208541923625,0.006366208541923625,0.006366208541923625,0.006366208541923625,0.001571887182971141,0.001571887182971141,0.001571887182971141,0.004794321358952483,0.004794321358952483,0.004794321358952483,7.042763818351274
5,2001-05-26,7.034598967709948,7.034598967709948,7.034598967709948,6.841693397928883,7.219913007939522,0.004478480143846099,0.004478480143846099,0.004478480143846099,0.004478480143846099,0.004478480143846099,0.004478480143846099,0.0009564567099623606,0.0009564567099623606,0.0009564567099623606,0.003522023433883738,0.003522023433883738,0.003522023433883738,7.039077447853794
6,2001-05-27,7.0328003256105465,7.0328003256105465,7.0328003256105465,6.855323501601428,7.2268689597115685,0.0024951581407844743,0.0024951581407844743,0.0024951581407844743,0.0024951581407844743,0.0024951581407844743,0.0024951581407844743,0.00019650031613045702,0.00019650031613045702,0.00019650031613045702,0.0022986578246540173,0.0022986578246540173,0.0022986578246540173,7.035295483751331
7,2001-05-28,7.031001683511144,7.031001683511144,7.031001683511144,6.847444415688685,7.2247969139845605,0.0005661409380007876,0.0005661409380007876,0.0005661409380007876,0.0005661409380007876,0.0005661409380007876,0.0005661409380007876,-0.0005830198775968008,-0.0005830198775968008,-0.0005830198775968008,0.0011491608155975884,0.0011491608155975884,0.0011491608155975884,7.031567824449145
8,2001-05-29,7.029203041411742,7.029203041411742,7.029203041411742,6.8499614239660795,7.219603090852752,-0.0015965994735137213,-0.0015965994735137213,-0.0015965994735137213,-0.0015965994735137213,-0.0015965994735137213,-0.0015965994735137213,-0.0016901727124558298,-0.0016901727124558298,-0.0016901727124558298,9.35732389421085e-05,9.35732389421085e-05,9.35732389421085e-05,7.027606441938229
9,2001-05-30,7.027404399312341,7.027404399312341,7.027404399312341,6.83097010946644,7.212114934573701,-0.0016553305025148594,-0.0016553305025148594,-0.0016553305025148594,-0.0016553305025148594,-0.0016553305025148594,-0.0016553305025148594,-0.0008019085094444284,-0.0008019085094444284,-0.0008019085094444284,-0.0008534219930704309,-0.0008534219930704309,-0.0008534219930704309,7.0257490688098265
10,2001-05-31,7.02560575721294,7.02560575721294,7.02560575721294,6.839570171257394,7.226514768586404,-0.0013325460707275256,-0.0013325460707275256,-0.0013325460707275256,-0.0013325460707275256,-0.0013325460707275256,-0.0013325460707275256,0.00035025689043566223,0.00035025689043566223,0.00035025689043566223,-0.0016828029611631878,-0.0016828029611631878,-0.0016828029611631878,7.024273211142212
11,2001-06-01,7.023807115113537,7.023807115113537,7.023807115113537,6.841384422257012,7.222303069721611,-0.000819456625012084,-0.000819456625012084,-0.000819456625012084,-0.000819456625012084,-0.000819456625012084,-0.000819456625012084,0.0015718871829715558,0.0015718871829715558,0.0015718871829715558,-0.0023913438079836394,-0.0023913438079836394,-0.0023913438079836394,7.022987658488525
12,2001-06-02,7.022008473014136,7.022008473014136,7.022008473014136,6.837576999298866,7.214539525146105,-0.0020251211588946387,-0.0020251211588946387,-0.0020251211588946387,-0.0020251211588946387,-0.0020251211588946387,-0.0020251211588946387,0.0009564567099621691,0.0009564567099621691,0.0009564567099621691,-0.0029815778688568073,-0.0029815778688568073,-0.0029815778688568073,7.019983351855241
13,2001-06-03,7.020209830914735,7.020209830914735,7.020209830914735,6.818704101630211,7.216626784730829,-0.0032650894549868096,-0.0032650894549868096,-0.0032650894549868096,-0.0032650894549868096,-0.0032650894549868096,-0.0032650894549868096,0.00019650031613117447,0.00019650031613117447,0.00019650031613117447,-0.0034615897711179834,-0.0034615897711179834,-0.0034615897711179834,7.016944741459748
14,2001-06-04,7.018411188815333,7.018411188815333,7.018411188815333,6.826100206744123,7.208514823535499,-0.0044276621552046674,-0.0044276621552046674,-0.0044276621552046674,-0.0044276621552046674,-0.0044276621552046674,-0.0044276621552046674,-0.0005830198775972481,-0.0005830198775972481,-0.0005830198775972481,-0.003844642277607419,-0.003844642277607419,-0.003844642277607419,7.013983526660128
