,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
0,2001-05-21,3.2779312876698934,3.2779312876698934,3.2779312876698934,3.1741388350762674,3.475948471250775,0.03669735712517355,0.03669735712517355,0.03669735712517355,0.03669735712517355,0.03669735712517355,0.03669735712517355,-0.00033417477842424804,-0.00033417477842424804,-0.00033417477842424804,0.03703153190359779,0.03703153190359779,0.03703153190359779,3.314628644795067
1,2001-05-22,3.2768445110000717,3.2768445110000717,3.2768445110000717,3.1651616749312974,3.455147849001016,0.037142884676406245,0.037142884676406245,0.037142884676406245,0.037142884676406245,0.037142884676406245,0.037142884676406245,-0.0009093987426510657,-0.0009093987426510657,-0.0009093987426510657,0.03805228341905731,0.03805228341905731,0.03805228341905731,3.313987395676478
2,2001-05-23,3.27575773433025,3.27575773433025,3.27575773433025,3.1540586813044307,3.4710656643476847,0.038327072547129026,0.038327072547129026,0.038327072547129026,0.038327072547129026,0.038327072547129026,0.038327072547129026,-0.0007262079678914115,-0.0007262079678914115,-0.0007262079678914115,0.03905328051502044,0.03905328051502044,0.03905328051502044,3.314084806877379
3,2001-05-24,3.2746709576604283,3.2746709576604283,3.2746709576604283,3.1591897525198,3.4638357226181045,0.03996099337273542,0.03996099337273542,0.03996099337273542,0.03996099337273542,0.03996099337273542,0.03996099337273542,-6.378351656650442e-05,-6.378351656650442e-05,-6.378351656650442e-05,0.040024776889301936,0.040024776889301936,0.040024776889301936,3.3146319510331637
4,2001-05-25,3.2735841809906066,3.2735841809906066,3.2735841809906066,3.157174288836196,3.464764544052939,0.0421278819175145,0.0421278819175145,0.0421278819175145,0.0421278819175145,0.0421278819175145,0.0421278819175145,0.0011694195509258773,0.0011694195509258773,0.0011694195509258773,0.04095846236658863,0.04095846236658863,0.04095846236658863,3.315712062908121
5,2001-05-26,3.272497404320785,3.272497404320785,3.272497404320785,3.1411114838389844,3.471390943626003,0.04271252007427609,0.04271252007427609,0.04271252007427609,0.04271252007427609,0.04271252007427609,0.04271252007427609,0.0008648988959210289,0.0008648988959210289,0.0008648988959210289,0.04184762117835507,0.04184762117835507,0.04184762117835507,3.315209924395061
6,2001-05-27,3.271410627650963,3.271410627650963,3.271410627650963,3.1617684620922164,3.466033086701681,0.04268647898174005,0.04268647898174005,0.04268647898174005,0.04268647898174005,0.04268647898174005,0.04268647898174005,-7.534413147093479e-07,-7.534413147093479e-07,-7.534413147093479e-07,0.04268723242305477,0.04268723242305477,0.04268723242305477,3.314097106632703
7,2001-05-28,3.270323850981141,3.270323850981141,3.270323850981141,3.161628892870407,3.4543358968947295,0.0431398370227155,0.0431398370227155,0.0431398370227155,0.0431398370227155,0.0431398370227155,0.0431398370227155,-0.0003341747784240308,-0.0003341747784240308,-0.0003341747784240308,0.043474011801139543,0.043474011801139543,0.043474011801139543,3.3134636880038566
8,2001-05-29,3.2692370743113193,3.2692370743113193,3.2692370743113193,3.162535954208704,3.4697224917099785,0.04329699685935207,0.04329699685935207,0.04329699685935207,0.04329699685935207,0.04329699685935207,0.04329699685935207,-0.0009093987426504955,-0.0009093987426504955,-0.0009093987426504955,0.04420639560200257,0.04420639560200257,0.04420639560200257,3.3125340711706714
9,2001-05-30,3.2681502976414976,3.2681502976414976,3.2681502976414976,3.1641388940693784,3.462385836870304,0.04415826175726219,0.04415826175726219,0.04415826175726219,0.04415826175726219,0.04415826175726219,0.04415826175726219,-0.0007262079678911097,-0.0007262079678911097,-0.0007262079678911097,0.044884469725153295,0.044884469725153295,0.044884469725153295,3.3123085593987596
10,2001-05-31,3.267063520971676,3.267063520971676,3.267063520971676,3.1645869476721193,3.4548759471391497,0.045446064674018856,0.045446064674018856,0.045446064674018856,0.045446064674018856,0.045446064674018856,0.045446064674018856,-6.378351656569802e-05,-6.378351656569802e-05,-6.378351656569802e-05,0.045509848190584554,0.045509848190584554,0.045509848190584554,3.3125095856456945
11,2001-06-01,3.265976744301854,3.265976744301854,3.265976744301854,3.166952649248891,3.470524299752317,0.0472549266341579,0.0472549266341579,0.0472549266341579,0.0472549266341579,0.0472549266341579,0.0472549266341579,0.0011694195509264727,0.0011694195509264727,0.0011694195509264727,0.046085507083231426,0.046085507083231426,0.046085507083231426,3.313231670936012
12,2001-06-02,3.2648899676320324,3.2648899676320324,3.2648899676320324,3.159509451379784,3.4672308174395625,0.047480480036075086,0.047480480036075086,0.047480480036075086,0.047480480036075086,0.047480480036075086,0.047480480036075086,0.0008648988959206841,0.0008648988959206841,0.0008648988959206841,0.046615581140154405,0.046615581140154405,0.046615581140154405,3.3123704476681075
13,2001-06-03,3.2638031909622107,3.2638031909622107,3.2638031909622107,3.147993264965467,3.4629431131614465,0.047104377749316716,0.047104377749316716,0.047104377749316716,0.047104377749316716,0.047104377749316716,0.047104377749316716,-7.534413140165499e-07,-7.534413140165499e-07,-7.534413140165499e-07,0.04710513119063073,0.04710513119063073,0.04710513119063073,3.3109075687115275
14,2001-06-04,3.262716414292389,3.262716414292389,3.262716414292389,3.1538813257377813,3.467587073529111,0.04722571659355927,0.04722571659355927,0.04722571659355927,0.04722571659355927,0.04722571659355927,0.04722571659355927,-0.00033417477842410167,-0.00033417477842410167,-0.00033417477842410167,0.047559891371983375,0.047559891371983375,0.047559891371983375,3.3099421308859482
