ds,y
2001-08-31,1133.5799558977596
2001-09-01,1133.4199523923744
2001-09-02,1133.2599487300613
2001-09-03,1133.0999450677482
2001-09-04,1132.939941405435
2001-09-05,1131.7399902698817
2001-09-06,1106.4000250846148
2001-09-07,1085.7800296396017
2001-09-08,1088.0333658726886
2001-09-09,1090.2867024485022
2001-09-10,1092.5400390243158
2001-09-11,1084.8586075576022
2001-09-12,1077.1771760527045
2001-09-13,1069.4957445478067
2001-09-14,1061.814313042909
2001-09-15,1054.1328815380111
2001-09-16,1046.4514500331134
2001-09-17,1038.7700185282156
2001-09-18,1032.7399903796613
2001-09-19,1016.0999753810465
2001-09-20,984.5399777889252
2001-09-21,965.7999883946031
2001-09-22,978.3499964158982
2001-09-23,990.9000050388277
2001-09-24,1003.4500136617571
2001-09-25,1012.2700194362551
2001-09-26,1007.039978182409
2001-09-27,1018.609985427931
2001-09-28,1040.9399411790073
2001-09-29,1040.1433105557226
2001-09-30,1039.3466797051951
2001-10-01,1038.5500488546677
2001-10-02,1051.3299558721483
2001-10-03,1072.2800297569484
2001-10-04,1069.6300050090067
2001-10-05,1071.380004820414
2001-10-06,1068.3999837050214
2001-10-07,1065.4199625272304
2001-10-08,1062.4399413494393
2001-10-09,1056.749999803491
2001-10-10,1080.9899912327528
2001-10-11,1097.430053949356
2001-10-12,1091.6500244606286
2001-10-13,1091.0933431176236
2001-10-14,1090.5366618211847
2001-10-15,1089.9799805247458
2001-10-16,1097.5400392916054
2001-10-17,1077.0899664200842
2001-10-18,1068.6099851615727
2001-10-19,1073.4799803732894
2001-10-20,1078.9533282453194
2001-10-21,1084.4266760218889
2001-10-22,1089.9000237984583
2001-10-23,1084.7800291767344
2001-10-24,1085.1999511730392
2001-10-25,1100.0899654589593
2001-10-26,1104.609985371586
2001-10-27,1095.8400067687035
2001-10-28,1087.0700281858444
2001-10-29,1078.3000496029854
2001-10-30,1059.7900393400341
2001-10-31,1059.7800292971442
2001-11-01,1084.0999763421714
2001-11-02,1087.1999512277544
2001-11-03,1092.413289483171
2001-11-04,1097.626627794467
2001-11-05,1102.8399661057629
2001-11-06,1118.8599855452776
2001-11-07,1115.8000489086844
2001-11-08,1118.5400391211733
2001-11-09,1120.3100585995708
2001-11-10,1119.6500244236086
2001-11-11,1118.989990253467
2001-11-12,1118.3299560833257
2001-11-13,1139.089965911582
2001-11-14,1141.2099609849975
2001-11-15,1142.2399902561447
2001-11-16,1138.6500243539922
2001-11-17,1142.7867023386061
2001-11-18,1146.9233802631497
2001-11-19,1151.0600581876934
2001-11-20,1142.6600343761966
2001-11-21,1137.0300292614847
2001-11-22,1143.6849978519604
2001-11-23,1150.3399664070457
2001-11-24,1152.6999918697402
2001-11-25,1155.0600179191679
2001-11-26,1157.4200439685956
2001-11-27,1149.4999997736886
2001-11-28,1128.520019248128
2001-11-29,1140.1999514009804
2001-11-30,1139.4499511537142
2001-12-01,1136.2666423344053
2001-12-02,1133.0833334969357
2001-12-03,1129.900024659466
2001-12-04,1144.8000492081046
2001-12-05,1170.3499756231904
2001-12-06,1167.0999756120145
2001-12-07,1158.3100583413616
2001-12-08,1152.1833900799975
