ds,y
2001-05-21,2305.5900915786624
2001-05-22,2313.8500976543874
2001-05-23,2243.479980453849
2001-05-24,2282.020019866526
2001-05-25,2251.030029706657
2001-05-26,2232.157531833276
2001-05-27,2213.2850343696773
2001-05-28,2194.4125369060785
2001-05-29,2175.5400394424796
2001-05-30,2084.499997764826
2001-05-31,2110.489989284426
2001-06-01,2149.4399424158037
2001-06-02,2151.603271429427
2001-06-03,2153.766601452604
2001-06-04,2155.929931475781
2001-06-05,2233.6599113568664
2001-06-06,2217.7299806606025
2001-06-07,2264.000002078712
2001-06-08,2215.100099273026
2001-06-09,2200.326741859317
2001-06-10,2185.5533860623837
2001-06-11,2170.7800302654505
2001-06-12,2169.949951195158
2001-06-13,2121.659914366901
2001-06-14,2044.069948732853
2001-06-15,2028.4300542548299
2001-06-16,2015.1633709929883
2001-06-17,2001.8966882750392
2001-06-18,1988.63000555709
2001-06-19,1992.66003419552
2001-06-20,2031.2399898767471
2001-06-21,2058.760010447353
2001-06-22,2034.8399649970233
2001-06-23,2040.1833498831838
2001-06-24,2045.5267339460552
2001-06-25,2050.8701180089265
2001-06-26,2064.6201167870313
2001-06-27,2074.7399903796613
2001-06-28,2125.4599625617266
2001-06-29,2160.540038716048
2001-06-30,2156.600016302429
2001-07-01,2152.6599935423583
2001-07-02,2148.7199707822874
2001-07-03,2140.800049116835
2001-07-04,2110.4550791420043
2001-07-05,2080.1101094558835
2001-07-06,2004.1600365787745
2001-07-07,2011.676676420495
2001-07-08,2019.1933186613023
2001-07-09,2026.7099609021097
2001-07-10,1962.7900400906801
2001-07-11,1972.0400391817093
2001-07-12,2075.7399895638227
2001-07-13,2084.790039215237
2001-07-14,2066.2333578802645
2001-07-15,2047.676676698029
2001-07-16,2029.1199955157936
2001-07-17,2067.320069551468
2001-07-18,2016.1700440496206
2001-07-19,2046.5899654477835
2001-07-20,2029.3699953518808
2001-07-21,2015.7666830141097
2001-07-22,2002.163370911032
2001-07-23,1988.5600588079542
2001-07-24,1959.2399903088808
2001-07-25,1984.3199462331831
2001-07-26,2022.9599599987268
2001-07-27,2029.069946530275
2001-07-28,2025.3266195552424
2001-07-29,2021.5832928214222
2001-07-30,2017.839966087602
2001-07-31,2027.1300048241392
2001-08-01,2068.3798817247152
2001-08-02,2087.379882853478
2001-08-03,2066.330078711733
2001-08-04,2055.6400548871607
2001-08-05,2044.9500316493213
2001-08-06,2034.260008411482
2001-08-07,2027.7900388240814
2001-08-08,1966.3599860221148
2001-08-09,1963.319946394302
2001-08-10,1956.469970870763
2001-08-11,1965.0633138781413
2001-08-12,1973.6566570531577
2001-08-13,1982.250000228174
2001-08-14,1964.5300297290087
2001-08-15,1918.8900133222342
2001-08-16,1930.319946616888
2001-08-17,1867.0100100636482
2001-08-18,1871.7899982347153
2001-08-19,1876.5699867038056
2001-08-20,1881.349975172896
2001-08-21,1831.3000509217381
2001-08-22,1860.010009277612
2001-08-23,1842.9699706789106
2001-08-24,1916.8000470101833
2001-08-25,1915.336710607633
2001-08-26,1913.873372387141
2001-08-27,1912.410034166649
2001-08-28,1864.9799806401134
2001-08-29,1843.1700429432094
2001-08-30,1791.6800546720624
2001-08-31,1805.4300533104688
2001-09-01,1796.767547890544
2001-09-02,1788.1050420701504
2001-09-03,1779.4425362497568
2001-09-04,1770.7800304293633
2001-09-05,1759.010009150952
2001-09-06,1705.6400166079402
2001-09-07,1687.6999515257776
2001-09-08,1690.2599690642674
2001-09-09,1692.8199869566597
2001-09-10,1695.380004849052
2001-09-11,1678.8328682221472
2001-09-12,1662.285731561482
2001-09-13,1645.7385949008167
2001-09-14,1629.1914582401514
2001-09-15,1612.6443215794861
2001-09-16,1596.0971849188209
2001-09-17,1579.5500482581556
2001-09-18,1555.0799567513168
2001-09-19,1527.8000497072935
2001-09-20,1470.930054537952
2001-09-21,1423.1899435147643
2001-09-22,1448.5933014042675
2001-09-23,1473.996661402285
2001-09-24,1499.4000214003026
2001-09-25,1501.6400145902298
2001-09-26,1464.0400400571525
2001-09-27,1460.709961005021
2001-09-28,1498.8000480383635
2001-09-29,1492.6866861665621
2001-09-30,1486.5733235049993
2001-10-01,1480.4599608434364
2001-10-02,1492.3299566525966
2001-10-03,1580.8100635409355
2001-10-04,1597.3100583646446
2001-10-05,1605.3000486996025
2001-10-06,1605.5166829463851
2001-10-07,1605.7333170646452
2001-10-08,1605.9499511829054
2001-10-09,1570.1899409517646
2001-10-10,1626.2600104436278
2001-10-11,1701.4699719697237
2001-10-12,1703.400024450617
2001-10-13,1701.0367025479209
2001-10-14,1698.6733806817792
2001-10-15,1696.3100588156376
2001-10-16,1722.0699470341206
2001-10-17,1646.3399657830596
2001-10-18,1652.7199704423547
2001-10-19,1671.3100592177361
2001-10-20,1683.566690966487
2001-10-21,1695.8233233392239
2001-10-22,1708.0799557119608
2001-10-23,1704.4399414113723
2001-10-24,1731.5400383286178
2001-10-25,1775.4699707701802
2001-10-26,1768.959960876964
2001-10-27,1745.8133126981556
2001-10-28,1722.6666644588113
2001-10-29,1699.520016219467
2001-10-30,1667.410034775734
2001-10-31,1690.1999502964318
2001-11-01,1746.3000492155552
2001-11-02,1745.7299804667127
2001-11-03,1761.7033284995705
2001-11-04,1777.676676530391
2001-11-05,1793.6500245612115
2001-11-06,1835.0799571089447
2001-11-07,1837.530029361369
2001-11-08,1827.770019496791
2001-11-09,1828.4799805076327
2001-11-10,1832.3633219706826
2001-11-11,1836.2466634726152
2001-11-12,1840.1300049745478
2001-11-13,1892.1099834516644
2001-11-14,1903.1899418495595
2001-11-15,1900.5699462818448
2001-11-16,1898.579956014175
2001-11-17,1910.526652470231
2001-11-18,1922.4733488857746
2001-11-19,1934.4200453013182
2001-11-20,1880.510011471808
2001-11-21,1875.0500489361584
2001-11-22,1889.1250001452863
2001-11-23,1903.1999514624476
2001-11-24,1915.876627534628
2001-11-25,1928.5533038973808
2001-11-26,1941.2299802601337
2001-11-27,1935.9699707776308
2001-11-28,1887.9699695408344
2001-11-29,1933.2600086927414
2001-11-30,1930.579956157133
2001-12-01,1922.019978721626
2001-12-02,1913.4600013885647
2001-12-03,1904.9000240555033
2001-12-04,1963.0999752804637
2001-12-05,2046.839965954423
2001-12-06,2054.270019439049
2001-12-07,2021.260009482503
2001-12-08,2011.5466716596857
2001-12-09,2001.8333335537463
2001-12-10,1992.119995447807
2001-12-11,2001.9300536802039
2001-12-12,2011.3800049684942
2001-12-13,1946.5100087225437
2001-12-14,1953.170043923892
2001-12-15,1964.5966793112457
2001-12-16,1976.0233146771789
2001-12-17,1987.449950043112
2001-12-18,2004.7600099164993
2001-12-19,1982.8900142274797
2001-12-20,1918.540036790073
2001-12-21,1945.8299559168518
2001-12-22,1945.3799641925725
2001-12-23,1944.9299723304575
2001-12-24,1944.4799804683425
2001-12-25,1952.5899659004062
2001-12-26,1960.6999513320625
2001-12-27,1976.420044189319
2001-12-28,1987.260009791702
2001-12-29,1974.9733483865857
2001-12-30,1962.6866870075464
2001-12-31,1950.4000256285071
2002-01-01,1964.8250128086656
2002-01-02,1979.2500012032688
2002-01-03,2044.270020492375
2002-01-04,2059.3798827566206
2002-01-05,2051.953247124329
2002-01-06,2044.5266114361584
2002-01-07,2037.0999757479876
2002-01-08,2055.7399896495044
2002-01-09,2044.8900151383132
2002-01-10,2047.2399902720936
2002-01-11,2022.4599596858025
2002-01-12,2011.8866376802325
2002-01-13,2001.313314422965
2002-01-14,1990.7399911656976
2002-01-15,2000.91003414616
2002-01-16,1944.4399421662092
2002-01-17,1985.8199472948909
2002-01-18,1930.3399665877223
2002-01-19,1918.3874821197242
2002-01-20,1906.4349984191358
2002-01-21,1894.4825147185475
2002-01-22,1882.5300310179591
2002-01-23,1922.3800042569637
2002-01-24,1942.5799556672573
2002-01-25,1937.6999511546455
2002-01-26,1939.7699788257014
2002-01-27,1941.8400064795278
2002-01-28,1943.9100341333542
2002-01-29,1892.9899925291538
2002-01-30,1913.4399409200996
2002-01-31,1934.0300291310996
2002-02-01,1911.239989966154
2002-02-02,1892.6700031999499
2002-02-03,1874.1000161655247
2002-02-04,1855.5300291310996
2002-02-05,1838.520019216463
2002-02-06,1812.7099603712559
2002-02-07,1782.1099860966206
2002-02-08,1818.88000568375
2002-02-09,1828.1400148803368
2002-02-10,1837.4000248778611
2002-02-11,1846.6600348753855
2002-02-12,1834.2099608927965
2002-02-13,1859.1600343175232
2002-02-14,1843.3699945993721
2002-02-15,1805.1999522037804
2002-02-16,1791.5524593144655
2002-02-17,1777.904967457056
2002-02-18,1764.2574755996466
2002-02-19,1750.609983742237
2002-02-20,1775.569946024567
2002-02-21,1716.2399924993515
2002-02-22,1724.5400388827547
2002-02-23,1739.6533610802144
2002-02-24,1754.7666830979288
2002-02-25,1769.8800051156431
2002-02-26,1766.8599853678606
2002-02-27,1751.8800047449768
2002-02-28,1731.4899902530015
2002-03-01,1802.739991016686
2002-03-02,1821.5999751929194
2002-03-03,1840.4599601514637
2002-03-04,1859.3199451100081
2002-03-05,1866.2900389898568
2002-03-06,1890.4000244624913
2002-03-07,1881.6300049694255
2002-03-08,1929.6700430437922
2002-03-09,1929.6100260430612
2002-03-10,1929.55000814081
2002-03-11,1929.4899902385587
2002-03-12,1897.1199963279068
2002-03-13,1862.0300300456583
2002-03-14,1854.1400147601962
2002-03-15,1868.3000489883125
2002-03-16,1871.2200522264466
2002-03-17,1874.1400556247681
2002-03-18,1877.0600590230897
2002-03-19,1880.869995054789
2002-03-20,1832.869993954897
2002-03-21,1868.8299564756453
2002-03-22,1851.3900146912783
2002-03-23,1838.4233403615654
2002-03-24,1825.4566660746932
2002-03-25,1812.489991787821
2002-03-26,1824.1700440607965
2002-03-27,1826.7500000279397
2002-03-28,1845.3499758075923
2002-03-29,1849.6674803937785
2002-03-30,1853.9849852016196
2002-03-31,1858.3024900094606
2002-04-01,1862.6199948173016
2002-04-02,1804.4000232368708
2002-04-03,1784.3499760050327
2002-04-04,1789.7499997308478
2002-04-05,1770.0300292614847
2002-04-06,1775.3100178828463
2002-04-07,1780.5900064688176
2002-04-08,1785.869995054789
2002-04-09,1742.5699483454227
2002-04-10,1767.0699466727674
2002-04-11,1725.23999061808
2002-04-12,1756.189940545708
2002-04-13,1755.3866373558994
2002-04-14,1754.5833333055489
2002-04-15,1753.7800292551983
2002-04-16,1816.7900375574827
2002-04-17,1810.6700442200527
2002-04-18,1802.4300539381802
2002-04-19,1796.829955842346
2002-04-20,1784.1133219022304
2002-04-21,1771.3966877497733
2002-04-22,1758.6800535973161
2002-04-23,1730.2900397256017
2002-04-24,1713.339966295287
2002-04-25,1713.699951169081
2002-04-26,1663.8900171592832
2002-04-27,1661.5700276407879
2002-04-28,1659.2500406331383
2002-04-29,1656.9300536254887
2002-04-30,1688.229979492724
2002-05-01,1677.5300297047943
2002-05-02,1644.8199472129345
2002-05-03,1613.0300286971033
2002-05-04,1601.5133458878845
2002-05-05,1589.996662478894
2002-05-06,1578.4799790699035
2002-05-07,1573.8199461493641
2002-05-08,1696.2900424152613
