ds,y
2001-05-21,29.979999542872974
2001-05-22,29.739999775309116
2001-05-23,29.57999991995166
2001-05-24,28.40999984194059
2001-05-25,28.37999916195622
2001-05-26,28.449999330165156
2001-05-27,28.51999949956371
2001-05-28,28.589999668962264
2001-05-29,28.659999838360818
2001-05-30,28.549999233917333
2001-05-31,28.370000845956383
2001-06-01,27.93000031047268
2001-06-02,27.99666659059585
2001-06-03,28.06333287601592
2001-06-04,28.12999916143599
2001-06-05,28.239999774261378
2001-06-06,27.71999930695165
2001-06-07,27.74999999881038
2001-06-08,28.329999934416264
2001-06-09,28.566666921513388
2001-06-10,28.80333391932072
2001-06-11,29.040000917128054
2001-06-12,29.180000301537802
2001-06-13,28.84000013768673
2001-06-14,29.040000914421398
2001-06-15,28.510000238427892
2001-06-16,28.18999989790609
2001-06-17,27.869999566930346
2001-06-18,27.5499992359546
2001-06-19,27.479999544055318
2001-06-20,26.499999970081262
2001-06-21,26.55999946533848
2001-06-22,26.829999930603663
2001-06-23,26.969999948181794
2001-06-24,27.109999972657533
2001-06-25,27.249999997133273
2001-06-26,26.97999953533872
2001-06-27,25.61000062385574
2001-06-28,25.559999467106536
2001-06-29,26.250000013853423
2001-06-30,26.150000257548527
2001-07-01,26.050000515097054
2001-07-02,25.95000077264558
2001-07-03,26.239999767538393
2001-07-04,26.630000099597964
2001-07-05,27.020000428077765
2001-07-06,28.209999079466797
2001-07-07,28.003332764754305
2001-07-08,27.796666445035953
2001-07-09,27.5900001253176
2001-07-10,27.489999771671137
2001-07-11,27.110000598535407
2001-07-12,26.79999923502328
2001-07-13,26.590000148222316
2001-07-14,26.413333253673045
2001-07-15,26.2366663547582
2001-07-16,26.059999455843354
2001-07-17,25.56999967986485
2001-07-18,24.889999359846115
2001-07-19,24.70000076596625
2001-07-20,25.590000147465616
2001-07-21,25.766667051502736
2001-07-22,25.943333950417582
2001-07-23,26.120000849332428
2001-07-24,26.309999462915584
2001-07-25,26.840000143041834
2001-07-26,26.729999539093114
2001-07-27,27.020000452408567
2001-07-28,26.890000027400674
2001-07-29,26.759999597037677
2001-07-30,26.62999916667468
2001-07-31,26.350000388745684
2001-08-01,26.770000445074402
2001-08-02,27.709999099606648
2001-08-03,27.620000841707224
2001-08-04,27.660000482792384
2001-08-05,27.70000012635137
2001-08-06,27.739999769910355
2001-08-07,27.94000053295167
2001-08-08,27.540000896318816
2001-08-09,27.6399993908708
2001-08-10,28.049999240320176
2001-08-11,27.973332723973726
2001-08-12,27.896666210886906
2001-08-13,27.819999697800085
2001-08-14,28.010000224079704
2001-08-15,27.559999447898008
2001-08-16,27.39999961477588
2001-08-17,26.680000317748636
2001-08-18,26.846666971512605
2001-08-19,27.013333637849428
2001-08-20,27.18000030418625
2001-08-21,27.909999818890356
2001-08-22,26.370000845286995
2001-08-23,26.629999165743357
2001-08-24,26.89999962542788
2001-08-25,26.823333105443453
2001-08-26,26.746666592356632
2001-08-27,26.670000079269812
2001-08-28,27.170000075304415
2001-08-29,27.04999924004369
2001-08-30,26.549999238050077
2001-08-31,27.200000779877882
2001-09-01,27.132500646774133
2001-09-02,27.065000530608813
2001-09-03,26.997500414443493
