,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
0,2001-05-21,8.133115377100301,8.133115377100301,8.133115377100301,8.130754601459913,8.135900621445202,0.00016239950844675147,0.00016239950844675147,0.00016239950844675147,0.00016239950844675147,0.00016239950844675147,0.00016239950844675147,-1.6895269797385583e-06,-1.6895269797385583e-06,-1.6895269797385583e-06,0.00016408903542649005,0.00016408903542649005,0.00016408903542649005,8.133277776608749
1,2001-05-22,8.133110138765169,8.133110138765169,8.133110138765169,8.130657352194524,8.13550879912008,0.00015224023214563534,0.00015224023214563534,0.00015224023214563534,0.00015224023214563534,0.00015224023214563534,0.00015224023214563534,-5.21151981046777e-07,-5.21151981046777e-07,-5.21151981046777e-07,0.00015276138412668216,0.00015276138412668216,0.00015276138412668216,8.133262378997314
2,2001-05-23,8.133104900430036,8.133104900430036,8.133104900430036,8.130843292702284,8.135610202047058,0.00014438279125172107,0.00014438279125172107,0.00014438279125172107,0.00014438279125172107,0.00014438279125172107,0.00014438279125172107,5.487848081152785e-07,5.487848081152785e-07,5.487848081152785e-07,0.0001438340064436058,0.0001438340064436058,0.0001438340064436058,8.133249283221287
3,2001-05-24,8.133099662094901,8.133099662094901,8.133099662094901,8.130822907114865,8.135694481036788,0.0001387144945896278,0.0001387144945896278,0.0001387144945896278,0.0001387144945896278,0.0001387144945896278,0.0001387144945896278,1.2831580553575771e-06,1.2831580553575771e-06,1.2831580553575771e-06,0.0001374313365342702,0.0001374313365342702,0.0001374313365342702,8.13323837658949
4,2001-05-25,8.133094423759768,8.133094423759768,8.133094423759768,8.130910177125218,8.135571105511751,0.00013559556061541056,0.00013559556061541056,0.00013559556061541056,0.00013559556061541056,0.00013559556061541056,0.00013559556061541056,1.9325837838926428e-06,1.9325837838926428e-06,1.9325837838926428e-06,0.0001336629768315179,0.0001336629768315179,0.0001336629768315179,8.133230019320385
5,2001-05-26,8.133089185424636,8.133089185424636,8.133089185424636,8.131039112798113,8.135815224641627,0.00013533850094304975,0.00013533850094304975,0.00013533850094304975,0.00013533850094304975,0.00013533850094304975,0.00013533850094304975,2.7166081713188152e-06,2.7166081713188152e-06,2.7166081713188152e-06,0.00013262189277173095,0.00013262189277173095,0.00013262189277173095,8.133224523925579
6,2001-05-27,8.133083947089501,8.133083947089501,8.133083947089501,8.130799291500729,8.135540351989995,0.00013011238634740637,0.00013011238634740637,0.00013011238634740637,0.00013011238634740637,0.00013011238634740637,0.00013011238634740637,-4.270455857904416e-06,-4.270455857904416e-06,-4.270455857904416e-06,0.00013438284220531076,0.00013438284220531076,0.00013438284220531076,8.133214059475849
7,2001-05-28,8.133078708754368,8.133078708754368,8.133078708754368,8.130931660137751,8.135546152505407,0.00013731155999427379,0.00013731155999427379,0.00013731155999427379,0.00013731155999427379,0.00013731155999427379,0.00013731155999427379,-1.6895269797405916e-06,-1.6895269797405916e-06,-1.6895269797405916e-06,0.0001390010869740144,0.0001390010869740144,0.0001390010869740144,8.133216020314363
8,2001-05-29,8.133073470419236,8.133073470419236,8.133073470419236,8.130928458681133,8.135661424703205,0.00014599027504720303,0.00014599027504720303,0.00014599027504720303,0.00014599027504720303,0.00014599027504720303,0.00014599027504720303,-5.211519810516319e-07,-5.211519810516319e-07,-5.211519810516319e-07,0.00014651142702825468,0.00014651142702825468,0.00014651142702825468,8.133219460694283
9,2001-05-30,8.133068232084103,8.133068232084103,8.133068232084103,8.130893869721522,8.135731245338865,0.00015747637385319586,0.00015747637385319586,0.00015747637385319586,0.00015747637385319586,0.00015747637385319586,0.00015747637385319586,5.48784808117489e-07,5.48784808117489e-07,5.48784808117489e-07,0.00015692758904507838,0.00015692758904507838,0.00015692758904507838,8.133225708457957
10,2001-05-31,8.133062993748968,8.133062993748968,8.133062993748968,8.130877502021987,8.135584395307545,0.00017152515008201995,0.00017152515008201995,0.00017152515008201995,0.00017152515008201995,0.00017152515008201995,0.00017152515008201995,1.283158055356388e-06,1.283158055356388e-06,1.283158055356388e-06,0.00017024199202666357,0.00017024199202666357,0.00017024199202666357,8.13323451889905
11,2001-06-01,8.133057755413835,8.133057755413835,8.133057755413835,8.130948695113108,8.135637340518626,0.00018835848586465842,0.00018835848586465842,0.00018835848586465842,0.00018835848586465842,0.00018835848586465842,0.00018835848586465842,1.9325837838953736e-06,1.9325837838953736e-06,1.9325837838953736e-06,0.00018642590208076305,0.00018642590208076305,0.00018642590208076305,8.1332461138997
12,2001-06-02,8.133052517078703,8.133052517078703,8.133052517078703,8.130804272050216,8.135705509628812,0.00020814658596982947,0.00020814658596982947,0.00020814658596982947,0.00020814658596982947,0.00020814658596982947,0.00020814658596982947,2.7166081713164537e-06,2.7166081713164537e-06,2.7166081713164537e-06,0.00020542997779851306,0.00020542997779851306,0.00020542997779851306,8.133260663664673
13,2001-06-03,8.133047278743568,8.133047278743568,8.133047278743568,8.130825655836892,8.13566124027083,0.00022291474081027868,0.00022291474081027868,0.00022291474081027868,0.00022291474081027868,0.00022291474081027868,0.00022291474081027868,-4.270455857900283e-06,-4.270455857900283e-06,-4.270455857900283e-06,0.00022718519666817898,0.00022718519666817898,0.00022718519666817898,8.133270193484378
14,2001-06-04,8.133042040408435,8.133042040408435,8.133042040408435,8.131012913784131,8.135528616548829,0.00024991461513511803,0.00024991461513511803,0.00024991461513511803,0.00024991461513511803,0.00024991461513511803,0.00024991461513511803,-1.6895269797398359e-06,-1.6895269797398359e-06,-1.6895269797398359e-06,0.00025160414211485786,0.00025160414211485786,0.00025160414211485786,8.133291955023571
