,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
0,2001-05-21,7.097635079376621,7.097635079376621,7.097635079376621,7.057991706212405,7.1728433176419,0.01794497575542009,0.01794497575542009,0.01794497575542009,0.01794497575542009,0.01794497575542009,0.01794497575542009,-0.0004003824207753349,-0.0004003824207753349,-0.0004003824207753349,0.01834535817619543,0.01834535817619543,0.01834535817619543,7.115580055132042
1,2001-05-22,7.097344566788551,7.097344566788551,7.097344566788551,7.060463009719249,7.171307496940136,0.018238671316334217,0.018238671316334217,0.018238671316334217,0.018238671316334217,0.018238671316334217,0.018238671316334217,2.2833187504887498e-05,2.2833187504887498e-05,2.2833187504887498e-05,0.018215838128829327,0.018215838128829327,0.018215838128829327,7.115583238104885
2,2001-05-23,7.09705405420048,7.09705405420048,7.09705405420048,7.063480359968023,7.169549151953128,0.018367743582175047,0.018367743582175047,0.018367743582175047,0.018367743582175047,0.018367743582175047,0.018367743582175047,0.00022284190254384602,0.00022284190254384602,0.00022284190254384602,0.0181449016796312,0.0181449016796312,0.0181449016796312,7.115421797782655
3,2001-05-24,7.096763541612408,7.096763541612408,7.096763541612408,7.061259767238227,7.175851966608814,0.01850007485844538,0.01850007485844538,0.01850007485844538,0.01850007485844538,0.01850007485844538,0.01850007485844538,0.00037175652892220925,0.00037175652892220925,0.00037175652892220925,0.018128318329523177,0.018128318329523177,0.018128318329523177,7.115263616470854
4,2001-05-25,7.096473029024336,7.096473029024336,7.096473029024336,7.060741507950558,7.169254642340591,0.018321415683902907,0.018321415683902907,0.018321415683902907,0.018321415683902907,0.018321415683902907,0.018321415683902907,0.000161462917088861,0.000161462917088861,0.000161462917088861,0.018159952766814043,0.018159952766814043,0.018159952766814043,7.114794444708239
5,2001-05-26,7.096182516436265,7.096182516436265,7.096182516436265,7.060318295941498,7.1698999843127,0.018131749202166172,0.018131749202166172,0.018131749202166172,0.018131749202166172,0.018131749202166172,0.018131749202166172,-0.00010019965990961386,-0.00010019965990961386,-0.00010019965990961386,0.018231948862075784,0.018231948862075784,0.018231948862075784,7.1143142656384315
6,2001-05-27,7.095892003848195,7.095892003848195,7.095892003848195,7.057415131124172,7.167845767269389,0.018056648273163306,0.018056648273163306,0.018056648273163306,0.018056648273163306,0.018056648273163306,0.018056648273163306,-0.00027831245537513486,-0.00027831245537513486,-0.00027831245537513486,0.018334960728538442,0.018334960728538442,0.018334960728538442,7.113948652121358
7,2001-05-28,7.0956014912601235,7.0956014912601235,7.0956014912601235,7.057494049796183,7.169263683626117,0.01805804172210703,0.01805804172210703,0.01805804172210703,0.01805804172210703,0.01805804172210703,0.01805804172210703,-0.0004003824207754931,-0.0004003824207754931,-0.0004003824207754931,0.018458424142882526,0.018458424142882526,0.018458424142882526,7.113659532982231
8,2001-05-29,7.095310978672052,7.095310978672052,7.095310978672052,7.061562730390738,7.170122218987658,0.018613693738268447,0.018613693738268447,0.018613693738268447,0.018613693738268447,0.018613693738268447,0.018613693738268447,2.2833187504408565e-05,2.2833187504408565e-05,2.2833187504408565e-05,0.01859086055076404,0.01859086055076404,0.01859086055076404,7.113924672410321
9,2001-05-30,7.095020466083981,7.095020466083981,7.095020466083981,7.055961036863794,7.169366147037651,0.01894304694133374,0.01894304694133374,0.01894304694133374,0.01894304694133374,0.01894304694133374,0.01894304694133374,0.00022284190254393463,0.00022284190254393463,0.00022284190254393463,0.018720205038789812,0.018720205038789812,0.018720205038789812,7.113963513025315
10,2001-05-31,7.09472995349591,7.094729953495909,7.094729953495909,7.05664154948689,7.168701945909578,0.019205905590535404,0.019205905590535404,0.019205905590535404,0.019205905590535404,0.019205905590535404,0.019205905590535404,0.0003717565289222558,0.0003717565289222558,0.0003717565289222558,0.01883414906161315,0.01883414906161315,0.01883414906161315,7.113935859086445
11,2001-06-01,7.094439440907839,7.094439440907839,7.094439440907839,7.057325227837709,7.1666234588512845,0.019081951300715855,0.019081951300715855,0.019081951300715855,0.019081951300715855,0.019081951300715855,0.019081951300715855,0.00016146291708857004,0.00016146291708857004,0.00016146291708857004,0.018920488383627282,0.018920488383627282,0.018920488383627282,7.113521392208554
12,2001-06-02,7.094148928319767,7.094148928319767,7.094148928319767,7.059374063447235,7.170469177183065,0.01886726697617134,0.01886726697617134,0.01886726697617134,0.01886726697617134,0.01886726697617134,0.01886726697617134,-0.00010019965990991668,-0.00010019965990991668,-0.00010019965990991668,0.018967466636081252,0.018967466636081252,0.018967466636081252,7.1130161952959385
13,2001-06-03,7.093858415731696,7.093858415731696,7.093858415731696,7.061899408130191,7.165672215253384,0.01868579264576746,0.01868579264576746,0.01868579264576746,0.01868579264576746,0.01868579264576746,0.01868579264576746,-0.00027831245537483513,-0.00027831245537483513,-0.00027831245537483513,0.01896410510114229,0.01896410510114229,0.01896410510114229,7.1125442083774635
14,2001-06-04,7.093567903143625,7.093567903143625,7.093567903143625,7.059634104281801,7.166891272749621,0.018500127384943017,0.018500127384943017,0.018500127384943017,0.018500127384943017,0.018500127384943017,0.018500127384943017,-0.00040038242077541534,-0.00040038242077541534,-0.00040038242077541534,0.01890050980571843,0.01890050980571843,0.01890050980571843,7.112068030528568
