4.600 0.03703 0.03797 0.03525 0.02546 0.01719 0.02029 -0.05224 -0.04452 -0.05146 0.27402 -0.05289 -0.05382
4.650 0.03430 0.03981 0.03372 0.02394 0.01719 0.01604 -0.05399 -0.05535 -0.07106 0.27924 -0.05289 -0.07384
4.700 0.03885 0.03797 0.03188 0.02970 0.02322 0.01797 -0.05224 -0.04512 -0.06984 0.28011 -0.04183 -0.05590
4.750 0.03763 0.04042 0.03433 0.02273 0.02111 0.01681 -0.05341 -0.04692 -0.06922 0.28446 -0.05337 -0.07510
4.800 0.03460 0.04072 0.03341 0.02576 0.01839 0.01430 -0.05882 -0.05053 -0.06555 0.28272 -0.05577 -0.07551
4.850 0.03703 0.04103 0.03249 0.02394 0.02111 0.01526 -0.05495 -0.04692 -0.06647 0.28359 -0.05962 -0.06800
4.900 0.03915 0.04042 0.03188 0.02879 0.02322 0.01874 -0.05166 -0.04332 -0.06463 0.27576 -0.05096 -0.05298
4.950 0.04067 0.04164 0.03280 0.02970 0.02322 0.01526 -0.04857 -0.04482 -0.06677 0.28011 -0.05770 -0.05340
5.000 0.03824 0.04011 0.03188 0.02425 0.03528 0.01410 -0.05186 -0.04632 -0.07045 0.28011 -0.05193 -0.04965
5.050 0.04340 0.03797 0.03463 0.02879 0.01869 0.01352 -0.05321 -0.04602 -0.06769 0.28359 -0.05914 -0.04422
5.100 0.03824 0.04562 0.03433 0.02819 0.02412 0.01739 -0.05108 -0.04542 -0.06279 0.28185 -0.05289 -0.04381
5.150 0.04340 0.04379 0.03433 0.02182 0.01658 0.01526 -0.05224 -0.04422 -0.06034 0.27576 -0.06298 -0.04756
5.200 0.03763 0.04256 0.03372 0.02698 0.02080 0.01642 -0.05263 -0.03971 -0.06585 0.27750 -0.05000 -0.03880
5.250 0.04006 0.04440 0.03678 0.03061 0.01960 0.01739 -0.05012 -0.04572 -0.06800 0.28011 -0.06058 -0.04172
5.300 0.04431 0.04562 0.03678 0.02273 0.01899 0.01604 -0.05244 -0.04723 -0.06800 0.28098 -0.06347 -0.04506
5.350 0.04158 0.04256 0.03770 0.02364 0.02141 0.01739 -0.05302 -0.04843 -0.06616 0.27315 -0.05673 -0.04756
5.400 0.04249 0.04287 0.03647 0.02789 0.01930 0.01352 -0.05108 -0.04482 -0.06371 0.27489 -0.05529 -0.03838
5.450 0.03733 0.04501 0.04046 0.02576 0.01869 0.01352 -0.05224 -0.04542 -0.06922 0.28011 -0.05673 -0.06133
5.500 0.04613 0.04348 0.04015 0.02364 0.01327 0.01488 -0.05244 -0.04482 -0.06647 0.27228 -0.06875 -0.03713
5.550 0.04128 0.04195 0.03862 0.02243 0.01628 0.01430 -0.05147 -0.04271 -0.06279 0.27402 -0.06683 -0.06300
5.600 0.04522 0.04409 0.03463 0.02546 0.01417 0.01236 -0.05283 -0.04542 -0.06830 0.27489 -0.06010 -0.05674
5.650 0.04310 0.04256 0.03617 0.02485 0.01809 0.01294 -0.05147 -0.04572 -0.06647 0.27576 -0.06058 -0.06133
5.700 0.05251 0.04593 0.03249 0.03061 0.00482 0.01430 -0.05360 -0.04151 -0.06371 0.28533 -0.05962 -0.05757
5.750 0.04128 0.04195 0.03801 0.02213 0.01719 0.01526 -0.05224 -0.03820 -0.06249 0.27315 -0.06635 -0.05465
5.800 0.03824 0.04103 0.03647 0.02637 0.01658 0.01217 -0.06308 -0.04993 -0.06463 0.27489 -0.06250 -0.06008
5.850 0.04249 0.04348 0.03555 0.02546 0.01809 0.01546 -0.05360 -0.04783 -0.06494 0.27663 -0.06154 -0.05549
5.900 0.04097 0.04379 0.03678 0.02364 0.01417 0.01816 -0.05457 -0.04692 -0.06892 0.28446 -0.06683 -0.05924
5.950 0.03763 0.04134 0.03801 0.02607 0.01628 0.01314 -0.05302 -0.04512 -0.06953 0.27924 -0.06491 -0.06633
6.000 0.04431 0.04226 0.03555 0.02364 0.01688 0.01488 -0.05360 -0.04572 -0.06892 0.28185 -0.06298 -0.05382
6.050 0.03763 0.03858 0.03831 0.02607 0.01990 0.01468 -0.05476 -0.04753 -0.06800 0.28881 -0.06972 -0.05716
6.100 0.03854 0.04195 0.04230 0.02607 0.02774 0.01526 -0.05263 -0.04572 -0.06922 0.28533 -0.06154 -0.04881
6.150 0.04128 0.04103 0.03647 0.02546 0.02080 0.01468 -0.05476 -0.05114 -0.07167 0.28098 -0.05962 -0.05382
6.200 0.04158 0.04317 0.03985 0.02728 0.02442 0.01719 -0.05650 -0.04512 -0.07382 0.29055 -0.05673 -0.03129
6.250 0.04553 0.05114 0.03954 0.02940 0.02653 0.01526 -0.05263 -0.04452 -0.06800 0.28359 -0.06779 -0.03713
6.300 0.04279 0.04654 0.03586 0.02728 0.01869 0.01526 -0.05495 -0.03760 -0.06800 0.27924 -0.05625 -0.04089
6.350 0.04219 0.04226 0.03831 0.02394 0.02141 0.01372 -0.05186 -0.04542 -0.07535 0.28620 -0.06202 -0.05674
6.400 0.04067 0.04501 0.03954 0.02758 0.02111 0.01662 -0.05399 -0.04572 -0.06739 0.28620 -0.05529 -0.04798
6.450 0.04249 0.04501 0.03739 0.02758 0.01508 0.01623 -0.05553 -0.04602 -0.06769 0.26880 -0.06010 -0.04965
6.500 0.03976 0.03981 0.03525 0.02304 0.01809 0.01488 -0.05553 -0.04723 -0.06830 0.28185 -0.05673 -0.06425
6.550 0.03460 0.03858 0.03433 0.02576 0.02141 0.01604 -0.05321 -0.04572 -0.06953 0.28359 -0.05625 -0.06967
6.600 0.03794 0.04011 0.03034 0.02789 0.02442 0.01739 -0.05321 -0.04692 -0.07014 0.29055 -0.04279 -0.06759
6.650 0.04037 0.04164 0.04536 0.02485 0.02412 0.01681 -0.05708 -0.04753 -0.06922 0.28794 -0.05962 -0.05966
6.700 0.04279 0.04195 0.03954 0.02849 0.02261 0.01913 -0.05089 -0.04512 -0.07382 0.29142 -0.05529 -0.04631
6.750 0.04917 0.04746 0.03739 0.02819 0.02653 0.01430 -0.05573 -0.04813 -0.07351 0.28968 -0.06827 -0.05716
6.800 0.04310 0.04409 0.03249 0.02485 0.01749 0.01584 -0.05302 -0.04723 -0.06892 0.28707 -0.06250 -0.05173
6.850 0.03946 0.04134 0.04107 0.02182 0.01598 0.01584 -0.05418 -0.04301 -0.06922 0.28707 -0.06635 -0.05173
6.900 0.04704 0.04287 0.03709 0.03031 0.02231 0.01662 -0.05263 -0.04602 -0.07014 0.29229 -0.05962 -0.04297
6.950 0.03885 0.03705 0.03525 0.02789 0.02231 0.01797 -0.05515 -0.04632 -0.06187 0.28707 -0.06154 -0.05090
7.000 0.04219 0.04195 0.04046 0.02607 0.02291 0.01874 -0.05302 -0.04572 -0.07137 0.29751 -0.05962 -0.04589
7.050 0.03612 0.04409 0.03739 0.03152 0.02472 0.01932 -0.05321 -0.04392 -0.06892 0.27576 -0.06058 -0.04130
7.100 0.04188 0.04317 0.03157 0.02758 0.01960 0.01816 -0.05437 -0.04813 -0.07137 0.28707 -0.05577 -0.05382
7.150 0.03885 0.04042 0.03463 0.02970 0.02261 0.01546 -0.05263 -0.04723 -0.07382 0.28881 -0.05145 -0.06133
7.200 0.03581 0.04440 0.03249 0.02910 0.02201 0.01700 -0.05224 -0.04482 -0.07259 0.28359 -0.05289 -0.05298
7.250 0.04067 0.04348 0.03034 0.03122 0.02593 0.01971 -0.05399 -0.04783 -0.07351 0.27315 -0.05962 -0.06133
