2.000 0.01457 0.01868 0.00858 0.01425 0.01025 0.00889 -0.04857 -0.03640 -0.05697 0.20704 -0.02116 -0.07468
2.050 0.01669 0.01347 0.00736 0.01637 0.01055 0.00966 -0.04760 -0.03670 -0.05544 0.20530 -0.02212 -0.08177
2.100 0.01669 0.01439 0.00766 0.01606 0.00814 0.00715 -0.05147 -0.03971 -0.06003 0.20617 -0.01058 -0.08177
2.150 0.01487 0.01531 0.01042 0.01546 0.00693 0.00715 -0.05321 -0.03489 -0.06065 0.18964 -0.00817 -0.08261
2.200 0.01760 0.01347 0.00766 0.01394 0.00874 0.00444 -0.04915 -0.03820 -0.06003 0.20704 0.00192 -0.07843
2.250 0.02033 0.01470 0.00828 0.01485 0.00724 0.00773 -0.05070 -0.03790 -0.05575 0.20095 0.00192 -0.07760
2.300 0.01518 0.01347 0.00950 0.01546 0.00663 0.00850 -0.04973 -0.03790 -0.05942 0.19747 0.01587 -0.06717
2.350 0.01791 0.01317 0.00797 0.00455 0.00693 0.01758 -0.04663 -0.03670 -0.06065 0.19747 0.01731 -0.06633
2.400 0.01669 0.01317 0.00644 0.01364 0.00935 0.00947 -0.04954 -0.04301 -0.05422 0.20182 0.02981 -0.05590
2.450 0.01851 0.01776 0.00858 0.01606 0.01266 0.00947 -0.04779 -0.03640 -0.05605 0.19834 0.02356 -0.06049
2.500 0.01548 0.01347 0.01073 0.01455 0.00693 0.00638 -0.05321 -0.03700 -0.05330 0.19921 0.03125 -0.05424
2.550 0.01426 0.01102 0.00981 0.01970 0.01146 0.00985 -0.04702 -0.03820 -0.05605 0.19573 0.02452 -0.06133
2.600 0.01426 0.01225 0.00858 0.01940 0.01417 0.01121 -0.04741 -0.03670 -0.05422 0.19834 0.03077 -0.05799
2.650 0.01153 0.00612 0.00582 0.01788 0.01146 0.01121 -0.05031 -0.03760 -0.05452 0.19225 0.01539 -0.07301
2.700 0.00971 0.00766 0.00552 0.01819 0.00663 0.00715 -0.05244 -0.05384 -0.05391 0.19834 0.01539 -0.06800
